index,index,1. open,2. high,3. low,4. close,5. volume,Ticker
84,12/31/2013,13.07,16.61,12.2,15.01,2365300,AAOI
85,11/29/2013,12.87,13.48,12.2,13.19,862600,AAOI
86,10/31/2013,9.95,13.5,9.07,12.68,2149500,AAOI
0,12/14/2020,65.84,66.12,61.3,62.38,1800571,AAON
1,11/30/2020,59.04,69.41,58.28,65.13,4046526,AAON
2,10/30/2020,60.53,65.69,56.2731,58.41,3275747,AAON
3,9/30/2020,56.65,61.24,54.845,60.25,4453773,AAON
4,8/31/2020,59.47,61.0938,54.01,56.93,4024718,AAON
5,7/31/2020,54.31,60,52.56,59.25,4432913,AAON
6,6/30/2020,54.17,59.35,49.9,54.29,4908794,AAON
7,5/29/2020,46.6,56.41,44.01,54.17,4957608,AAON
8,4/30/2020,47.11,50.46,43.84,47.64,5354010,AAON
9,3/31/2020,55.15,60,40.48,48.32,9919464,AAON
10,2/28/2020,52.9,58.85,52.42,55.01,3254494,AAON
11,1/31/2020,49.83,54.55,48.52,52.44,2426684,AAON
12,12/31/2019,49.26,50.82,47.5,49.41,3411236,AAON
13,11/29/2019,49.16,51.07,46.29,49.37,2794802,AAON
14,10/31/2019,46.4,50.33,42.57,48.66,3626804,AAON
15,9/30/2019,47.61,51.51,45.29,45.94,3215754,AAON
16,8/30/2019,49.11,53.27,43.34,47.97,2826890,AAON
17,7/31/2019,50.57,52.75,48.3,50.8,2613826,AAON
18,6/28/2019,45.27,51.16,45.24,50.18,2532187,AAON
19,5/31/2019,50.34,52.5,44.58,45.39,3552378,AAON
20,4/30/2019,46.5,50.55,44.36,50.21,2688588,AAON
21,3/29/2019,40.45,46.69,39.86,46.18,3086012,AAON
22,2/28/2019,37.05,43.14,35.91,39.86,2247486,AAON
23,1/31/2019,34.57,37.98,33.52,36.94,2400104,AAON
24,12/31/2018,38.21,38.94,32.33,35.06,3182739,AAON
25,11/30/2018,33.84,44.9,32.69,37.95,6182541,AAON
26,10/31/2018,37.97,38.1,31.55,34.49,4012749,AAON
27,9/28/2018,40.2,40.8,37.05,37.8,3477047,AAON
28,8/31/2018,37.75,43.3,36.65,40.4,4285990,AAON
29,7/31/2018,32.95,37.8,32.84,37.75,3497058,AAON
30,6/29/2018,30.7,33.9,30.6,33.25,4706084,AAON
31,5/31/2018,33.9,34.35,29.05,30.5,8153396,AAON
32,4/30/2018,38.9,39.03,33.75,34,3929776,AAON
33,3/29/2018,36.9,40.25,34.75,39,4407708,AAON
34,2/28/2018,36.25,39.2,32.5,36.75,3374215,AAON
35,1/31/2018,36.95,38.25,35.25,36.4,3516193,AAON
36,12/29/2017,36.45,38.1,34.4,36.7,3190408,AAON
37,11/30/2017,35.25,36.95,33.25,36.45,2679726,AAON
38,10/31/2017,34.5,35.75,33.0373,35,2824844,AAON
39,9/29/2017,32.7,35.2,31.6001,34.475,2667776,AAON
40,8/31/2017,34,35.45,29.95,32.6,3317345,AAON
41,7/31/2017,37,37.8,33.25,33.8,2374122,AAON
42,6/30/2017,36.25,38.2,35.65,36.85,2624497,AAON
43,5/31/2017,36.7,37.7,35.3,36.175,2630984,AAON
44,4/28/2017,35.3,37.75,33.85,36.65,2437419,AAON
45,3/31/2017,34.1,37.1,34.1,35.35,4360000,AAON
46,2/28/2017,34.15,35,30.1,33.65,2995960,AAON
47,1/31/2017,33.45,35.05,31.963,33.95,2697273,AAON
48,12/30/2016,33.05,33.85,32.15,33.05,3203910,AAON
49,11/30/2016,30.1,33.9,27.45,32.9,3167339,AAON
50,10/31/2016,28.72,30.8,28.355,29.95,2561093,AAON
51,9/30/2016,28.21,29.2268,26.51,28.82,2590571,AAON
52,8/31/2016,26.37,28.56,25.325,28.3,2362834,AAON
53,7/29/2016,27.6,28.7,26.26,26.48,2491066,AAON
54,6/30/2016,27.41,28.17,25.57,27.51,3097792,AAON
55,5/31/2016,26.64,28.61,25.465,27.44,3713246,AAON
56,4/29/2016,27.83,28.28,26.2,26.52,4436093,AAON
57,3/31/2016,25.16,28.28,24.72,28,4089882,AAON
58,2/29/2016,21.4,25.85,19.75,24.8,3032389,AAON
59,1/29/2016,22.82,22.96,19.06,21.53,3023460,AAON
60,12/31/2015,24.83,24.9,22.56,23.22,4281132,AAON
61,11/30/2015,20.42,25.34,19.62,24.71,3959046,AAON
62,10/30/2015,19.37,21.6,18.85,20.47,2422318,AAON
63,9/30/2015,20.19,20.8265,19,19.38,3154400,AAON
64,8/31/2015,22.24,23.23,19.69,20.68,3237267,AAON
65,7/31/2015,22.75,23.3,21.72,22.19,3015853,AAON
66,6/30/2015,23.92,24.25,22.37,22.52,3231973,AAON
67,5/29/2015,24.02,24.56,21.42,23.67,3913933,AAON
68,4/30/2015,24.33,25.17,23.07,23.97,2325192,AAON
69,3/31/2015,22.39,24.75,21.51,24.53,3347745,AAON
70,2/27/2015,21.94,23.95,21.83,22.51,2668721,AAON
71,1/30/2015,22.55,22.96,20.4918,21.81,2302656,AAON
72,12/31/2014,20.75,22.75,20.51,22.39,3647769,AAON
73,11/28/2014,19.65,21.58,19.1501,20.72,3187326,AAON
74,10/31/2014,17.04,19.94,16.78,19.65,4148237,AAON
75,9/30/2014,18.57,19.26,17,17.01,3879484,AAON
76,8/29/2014,19.67,20.27,18.01,18.66,2885600,AAON
77,7/31/2014,33.74,34.64,19.42,19.62,2684763,AAON
78,6/30/2014,31.62,33.8,30.24,33.52,2805664,AAON
79,5/30/2014,28.21,32.11,27.43,31.2,2429996,AAON
80,4/30/2014,28.09,29.47,25.45,28.35,2592729,AAON
81,3/31/2014,29.24,31.27,26.7501,27.87,3073331,AAON
82,2/28/2014,29.43,29.95,26.81,29.88,2276797,AAON
83,1/31/2014,31.89,34.27,29.565,29.66,2677397,AAON
84,12/31/2013,30.64,33.17,28.78,31.95,2744729,AAON
85,11/29/2013,26.96,31.05,26,30.77,2041530,AAON
86,10/31/2013,26.62,29.14,24.7639,27.01,1685464,AAON
87,9/30/2013,23.85,26.98,23.85,26.56,2102731,AAON
88,8/30/2013,21.72,25.79,21.54,23.32,2290131,AAON
89,7/31/2013,33.35,34.386,21.31,21.57,2702397,AAON
90,6/28/2013,32.72,33.78,30.2801,33.08,2052934,AAON
91,5/31/2013,28.38,36.0899,27.11,33.24,1395112,AAON
92,4/30/2013,27.5,28.6,26.5,28.41,1607869,AAON
93,3/28/2013,23.96,28.26,23.79,27.59,1707069,AAON
94,2/28/2013,22.91,24.64,22.75,24.06,1448000,AAON
95,1/31/2013,21.39,23.3295,21.01,22.74,1558401,AAON
96,12/31/2012,21.75,22.414,19.66,20.87,2432133,AAON
97,11/30/2012,20.94,21.79,18.53,21.05,1441466,AAON
98,10/31/2012,19.88,21.31,18.34,20.98,901068,AAON
99,9/28/2012,18.37,20.59,17.93,19.69,1086846,AAON
100,8/31/2012,18.48,20.09,17.545,18.4,1071157,AAON
101,7/31/2012,18.97,20.81,18.03,18.27,848579,AAON
102,6/29/2012,18.23,20.35,18,18.85,1235868,AAON
103,5/31/2012,20.4,20.95,18.47,18.74,1490355,AAON
104,4/30/2012,20.07,20.99,18.29,20.4,1096179,AAON
105,3/30/2012,18.71,21.85,17.75,20.19,1194845,AAON
106,2/29/2012,20.45,22.04,18.255,18.55,1043022,AAON
107,1/31/2012,21.16,21.3,19.25,20.22,1086623,AAON
108,12/30/2011,21.79,22.45,20.2,20.49,1712579,AAON
109,11/30/2011,20.34,22.87,18.35,21.91,1467957,AAON
110,10/31/2011,15.56,22.98,14.64,21.17,1566534,AAON
111,9/30/2011,17.46,18.76,14.91,15.75,1470666,AAON
112,8/31/2011,22.91,23,15.54,17.51,2433869,AAON
113,7/29/2011,21.91,24.23,21.33,22.68,901823,AAON
114,6/30/2011,33.57,33.95,20.86,21.84,1431336,AAON
115,5/31/2011,32.94,33.75,30.87,33.7,809839,AAON
116,4/29/2011,32.79,33.93,30.52,32.85,724447,AAON
117,3/31/2011,30.67,32.97,28.01,32.9,1146724,AAON
118,2/28/2011,27.11,31.52,26.47,30.7,772681,AAON
119,1/31/2011,28.56,29.13,26.26,26.93,888442,AAON
120,12/31/2010,25.99,29.64,25.93,28.21,1082430,AAON
121,11/30/2010,24.56,25.9,24.26,25.65,776444,AAON
122,10/29/2010,23.69,25.1,22.91,24.55,612979,AAON
123,9/30/2010,22.57,24.32,22,23.52,1021984,AAON
124,8/31/2010,25.17,25.97,20.08,22.19,960561,AAON
125,7/30/2010,23.3,26.13,22.6,24.86,1033720,AAON
126,6/30/2010,24.67,25.26,22.41,23.31,1696860,AAON
127,5/28/2010,24.15,25.09,21.5,24.68,1903260,AAON
128,4/30/2010,22.83,25.11,22.08,24.15,1603231,AAON
129,3/31/2010,21.25,23.05,20.72,22.62,1576148,AAON
130,2/26/2010,20.82,22,20.2,21.04,1297572,AAON
131,1/29/2010,19.82,21.18,18.64,20.59,1525294,AAON
132,12/31/2009,19.11,20,18.49,19.49,1648740,AAON
133,11/30/2009,18.18,20.63,18.16,18.94,1599319,AAON
134,10/30/2009,20.04,20.6499,18,18.01,1897214,AAON
135,9/30/2009,20.9,21.4199,19.75,20.08,2242933,AAON
136,8/31/2009,19.68,22.32,19.52,20.88,3969657,AAON
137,7/31/2009,20.13,21.37,18.57,19.61,1559289,AAON
138,6/30/2009,20.86,21.93,18.45,19.92,1660980,AAON
139,5/29/2009,19.48,21.2,18.63,20.8,2051408,AAON
140,4/30/2009,17.7,19.88,15.95,19.48,1933805,AAON
141,3/31/2009,15.29,19.55,14.54,18.12,2408060,AAON
142,2/27/2009,17.93,19.48,15.32,15.52,1384680,AAON
143,1/30/2009,21.18,21.18,16.7,18.12,2718933,AAON
144,12/31/2008,18.77,21.7399,16.6,20.88,4105421,AAON
145,11/28/2008,16.45,21.37,14.74,19.04,3112385,AAON
146,10/31/2008,18.09,19,12.79,16.49,2333925,AAON
147,9/30/2008,21.83,22.48,17.17,18.19,2499259,AAON
148,8/29/2008,19.09,23,17.36,21.36,2595645,AAON
149,7/31/2008,18.92,19.73,16.69,19.01,2531678,AAON
150,6/30/2008,21.04,22.98,18.7,19.26,2949598,AAON
151,5/30/2008,18.05,21.4099,17.93,21.02,2154429,AAON
152,4/30/2008,20.32,20.84,17.47,18.08,1606844,AAON
153,3/31/2008,16.35,20.75,16.32,20.03,2021216,AAON
154,2/29/2008,17.88,18.9,16.35,16.51,1540593,AAON
155,1/31/2008,19.82,19.93,15.39,17.8,1658815,AAON
156,12/31/2007,19.03,21.96,18.15,19.82,1839495,AAON
157,11/30/2007,18.01,19.4,16,19.03,2484419,AAON
158,10/31/2007,19.69,21,16.55,18.26,1772119,AAON
159,9/28/2007,20.96,22.35,18.4,19.73,1385835,AAON
160,8/31/2007,29.65,35.02,19.76,20.94,1972614,AAON
161,7/31/2007,31.99,35.06,29.07,29.91,1335747,AAON
162,6/29/2007,29.79,32.31,28.26,31.85,1068387,AAON
163,5/31/2007,25.25,30.4,24.68,29.71,1306038,AAON
164,4/30/2007,26.09,26.68,24.456,24.73,487883,AAON
165,3/30/2007,27.52,28.84,24.55,26.13,774994,AAON
166,2/28/2007,27.55,29.7,27.1,27.77,587500,AAON
167,1/31/2007,26.52,28.37,25.65,27.48,549572,AAON
168,12/29/2006,28,28.25,24.11,26.28,471310,AAON
169,11/30/2006,23.53,29.3,21.02,27.92,675085,AAON
170,10/31/2006,23.07,25,22.72,23.41,458492,AAON
171,9/29/2006,24.52,25.08,21.38,22.81,455451,AAON
172,8/31/2006,23.05,24.79,21.6,24.31,546234,AAON
173,7/31/2006,25.99,27.005,21.8,23.36,617285,AAON
174,6/30/2006,23.13,26.16,20.21,25.66,827458,AAON
175,5/31/2006,27.25,28.96,21.02,23.32,544257,AAON
176,4/28/2006,23.69,27.87,23.6,27.42,628172,AAON
177,3/31/2006,21.73,23.91,21.03,23.91,462599,AAON
178,2/28/2006,19.05,22.16,18.68,21.87,862875,AAON
179,1/31/2006,18,19.99,17.48,19.2,396210,AAON
180,12/30/2005,17.05,18.66,16.88,17.88,330692,AAON
181,11/30/2005,17,17.93,16.21,17.02,249975,AAON
182,10/31/2005,18.41,18.5,16.1,17.2,560456,AAON
183,9/30/2005,17.94,18.75,17.17,18.38,396508,AAON
184,8/31/2005,19.23,19.46,15.6,18.12,1055055,AAON
185,7/29/2005,17.85,19.39,17.8,19.2,294344,AAON
186,6/30/2005,18.23,19,17.21,17.76,495056,AAON
187,5/31/2005,18.41,18.829,16.94,17.9,738729,AAON
188,4/29/2005,16.3,18.5,15.88,18.27,506274,AAON
189,3/31/2005,15.4,16.46,14.86,16.46,400794,AAON
190,2/28/2005,14.03,20.3,14.02,15.4,371380,AAON
191,1/31/2005,16.5,16.99,13.68,14.48,364150,AAON
192,12/31/2004,15.99,16.45,13.57,16.07,417800,AAON
193,11/30/2004,14.69,16.59,14.53,15.92,348702,AAON
194,10/29/2004,17.33,18.26,14.6,14.7,328278,AAON
195,9/30/2004,17.4,19,16.5,17.4,284329,AAON
196,8/31/2004,17.91,18.42,15.46,16.98,402731,AAON
197,7/30/2004,19.85,19.87,17.41,17.91,431173,AAON
198,6/30/2004,19.04,22.91,18.81,20.19,432338,AAON
199,5/28/2004,19.82,20.43,19,19.16,331520,AAON
200,4/30/2004,20.26,21.25,18.51,19.94,493119,AAON
201,3/31/2004,20.225,20.55,18.6,20.28,327230,AAON
202,2/27/2004,18.81,20.2,17.27,20.02,568852,AAON
203,1/30/2004,19.47,22.429,18.62,19.04,640970,AAON
204,12/31/2003,17.59,19.49,17.51,19.41,253928,AAON
205,11/28/2003,18.74,20.79,17.58,18.75,283638,AAON
206,10/31/2003,16.3,18.95,16.3,18.5,396169,AAON
207,9/30/2003,18.14,18.5,16.15,16.45,492724,AAON
208,8/29/2003,18.12,18.75,17.5,18.11,367826,AAON
209,7/31/2003,18.93,19.96,17.09,17.9,723992,AAON
210,6/30/2003,14.97,19.77,14.97,18.52,757671,AAON
211,5/30/2003,13.7,15.8,13.55,15.33,550658,AAON
212,4/30/2003,12.54,14.2,12.44,13.691,420564,AAON
213,3/31/2003,14.04,14.45,12.7,12.7,286085,AAON
214,2/28/2003,16.01,16.66,11.99,14.17,468388,AAON
215,1/31/2003,18.56,19.49,15.51,16.19,243479,AAON
216,12/31/2002,19.52,20.88,16.36,18.43,307164,AAON
217,11/29/2002,19.18,21,17.85,19.6,480337,AAON
218,10/31/2002,16.77,19.49,15.5,18.71,415015,AAON
219,9/30/2002,18,18,15.4,16.92,368259,AAON
220,8/30/2002,16.9,18.3,15.7,18,573594,AAON
221,7/31/2002,18.4,18.7,15.2,16.84,832616,AAON
222,6/28/2002,29.17,30.17,17.75,18.77,1191462,AAON
223,5/31/2002,31.47,32.8,28.8,29.68,449343,AAON
224,4/30/2002,27.3,33.18,25.05,31.5,804199,AAON
225,3/28/2002,24.5,27.99,23.5,27.1,678940,AAON
226,2/28/2002,19.89,24.88,19.5,24.25,801422,AAON
227,1/31/2002,24.2,24.2,19.25,19.7,528040,AAON
228,12/31/2001,21.49,26.35,19.97,24.47,325598,AAON
229,11/30/2001,17.25,22,16.95,21.1,291093,AAON
230,10/31/2001,19,21.29,15.06,16.9,738817,AAON
231,9/28/2001,30.7,33.85,20.6,29.3,663872,AAON
232,8/31/2001,30.14,32.35,28.36,30.5,790818,AAON
233,7/31/2001,25.6,30.46,25,30,889618,AAON
234,6/29/2001,22.5,28.95,22.5,25.95,506678,AAON
235,5/31/2001,18.5,23.5,18.2,22.45,397774,AAON
236,4/30/2001,19.38,19.39,16.75,19,315645,AAON
237,3/30/2001,18.94,20.25,18.5,19.38,137568,AAON
238,2/28/2001,24,24.5,19.75,20.63,131170,AAON
239,1/31/2001,17.69,26.75,17.63,23,315021,AAON
240,12/29/2000,22.38,23.94,15.5,17.69,151046,AAON
241,11/30/2000,22.06,24.25,21.5,21.5,155867,AAON
242,10/31/2000,25.56,25.56,19.63,21.13,358796,AAON
243,9/29/2000,24.5,25.75,21.88,24,215026,AAON
244,8/31/2000,23.91,26.31,23.91,24.5,181552,AAON
245,7/31/2000,24.38,26.25,23.25,23.88,274727,AAON
246,6/30/2000,24.94,27.88,21.81,24.5,716028,AAON
247,5/31/2000,21.56,24.88,19.75,24.38,548838,AAON
248,4/28/2000,17.75,21.5,17.25,21,476128,AAON
249,3/31/2000,17,18.63,16.25,17.56,613126,AAON
250,2/29/2000,16,19.19,14.81,17.06,894730,AAON
251,1/31/2000,14.75,16.88,13.5,15.94,2684630,AAON
252,12/31/1999,12.25,14.5,12.25,14.38,403743,AAON
0,12/14/2020,28.92,31.3,28.545,28.73,2279911,AAT
1,11/30/2020,21.31,31.54,20.81,28.69,8940792,AAT
2,10/30/2020,24.06,26.41,20.73,20.93,5608054,AAT
3,9/30/2020,25.3,26.67,22.72,24.09,7179229,AAT
4,8/31/2020,27.05,28.71,24.7,25.55,5754808,AAT
5,7/31/2020,27.92,29.04,24.78,27,6372094,AAT
6,6/30/2020,26.15,34.87,26.15,27.84,11262571,AAT
7,5/29/2020,27.17,28.52,22.64,26.17,8134171,AAT
8,4/30/2020,23.75,30.02,20.83,28.32,8396169,AAT
9,3/31/2020,40.91,43.65,20.15,25,12071810,AAT
10,2/28/2020,45.72,46.94,39.85,41.45,6909671,AAT
11,1/31/2020,46.15,48.15,44.76,45.56,5464468,AAT
12,12/31/2019,47.52,48.04,44.21,45.9,6557451,AAT
13,11/29/2019,48.91,48.99,45.54,47.53,5075695,AAT
14,10/31/2019,46.66,49.26,45.65,48.96,6509921,AAT
15,9/30/2019,46.82,48.18,46.21,46.74,10615458,AAT
16,8/30/2019,46.37,47.63,44.9,46.86,5531523,AAT
17,7/31/2019,47.36,48.3,45.47,46.4,8200806,AAT
18,6/28/2019,45.59,48.11,44.25,47.12,21154512,AAT
19,5/31/2019,46.3,46.86,44.49,45.39,4671128,AAT
20,4/30/2019,46.06,46.86,43.13,46.19,5149582,AAT
21,3/29/2019,43.61,46.62,43.07,45.86,5362327,AAT
22,2/28/2019,43,44.455,41.87,43.44,2870044,AAT
23,1/31/2019,39.69,42.97,38.94,42.94,4436400,AAT
24,12/31/2018,41.79,42.85,38.15,40.17,5190498,AAT
25,11/30/2018,38.45,41.78,37.64,41.62,4530621,AAT
26,10/31/2018,37.33,39.49,35.37,38.36,4896562,AAT
27,9/28/2018,39.34,39.5,36.65,37.29,4559374,AAT
28,8/31/2018,38.43,39.85,37.3,39.5,3660968,AAT
29,7/31/2018,38.19,39.25,36.57,38.43,4935818,AAT
30,6/29/2018,36.36,38.87,36.13,38.29,5312254,AAT
31,5/31/2018,33.48,36.45,32.54,36.35,6979190,AAT
32,4/30/2018,33.53,35.04,32.25,33.57,5288326,AAT
33,3/29/2018,30.72,34.23,30.62,33.41,10097785,AAT
34,2/28/2018,35.25,35.43,30.93,31.72,6044826,AAT
35,1/31/2018,38.3,38.38,34.76,35.26,3379384,AAT
36,12/29/2017,39.4,39.99,36.95,38.24,4093780,AAT
37,11/30/2017,37.25,39.97,36.791,39.36,6374530,AAT
38,10/31/2017,39.82,41.69,38.6,38.79,4403602,AAT
39,9/29/2017,40.6,41.37,39.24,39.77,4044845,AAT
40,8/31/2017,40.68,41.23,39.63,40.62,5014084,AAT
41,7/31/2017,39.39,40.78,37.97,40.61,3639251,AAT
42,6/30/2017,38.99,41.31,38.87,39.39,5398689,AAT
43,5/31/2017,43.02,43.3899,38.05,39.05,6340356,AAT
44,4/28/2017,41.79,44.83,41.19,42.83,5525807,AAT
45,3/31/2017,43.97,44.07,40.67,41.84,8034588,AAT
46,2/28/2017,42.75,44.79,41.97,44,3590924,AAT
47,1/31/2017,43.3,44.11,41.661,42.93,3744537,AAT
48,12/30/2016,39.78,43.5,38.97,43.08,5850321,AAT
49,11/30/2016,39.46,41.45,37.54,40.06,5149007,AAT
50,10/31/2016,43.2,43.53,38.27,39.71,3911019,AAT
51,9/30/2016,44.17,45.5,41.885,43.38,3071712,AAT
52,8/31/2016,45.9,46.2,43.77,44.3,3705885,AAT
53,7/29/2016,42.67,46.38,42.17,45.88,4225054,AAT
54,6/30/2016,40.03,42.45,39.695,42.44,3874627,AAT
55,5/31/2016,40,42.37,38.6,40.01,2838251,AAT
56,4/29/2016,39.63,39.93,37.45,39.67,4270289,AAT
57,3/31/2016,37.32,39.95,37.2,39.92,3126749,AAT
58,2/29/2016,37.27,38.09,34.07,37.09,4185424,AAT
59,1/29/2016,38.31,38.96,34.87,37.39,4307912,AAT
60,12/31/2015,39.9,40.15,37.77,38.35,4397300,AAT
61,11/30/2015,42.17,42.84,38.94,39.81,3600866,AAT
62,10/30/2015,41.01,43.79,40.62,42.16,4492568,AAT
63,9/30/2015,37.95,41.31,37.27,40.86,4410646,AAT
64,8/31/2015,41.76,42.28,37.87,38.52,4491300,AAT
65,7/31/2015,39.31,41.96,38.99,41.62,4270151,AAT
66,6/30/2015,39.45,41.38,38.77,39.21,6142104,AAT
67,5/29/2015,39.78,41.23,38.97,39.35,3921524,AAT
68,4/30/2015,43.2,43.9,39.5,39.8,2975177,AAT
69,3/31/2015,41.13,45,40.09,43.28,3376455,AAT
70,2/27/2015,44.33,44.336,40.61,41.02,2956885,AAT
71,1/30/2015,40.12,45.09,39.95,44.38,3124627,AAT
72,12/31/2014,39.3,41.07,38.03,39.81,3560928,AAT
73,11/28/2014,38.49,39.57,37.83,39.3,2864722,AAT
74,10/31/2014,32.97,38.72,32.842,38.34,3338105,AAT
75,9/30/2014,35.13,35.67,32.9,32.97,3485850,AAT
76,8/29/2014,34.36,35.53,34.02,35.05,3103800,AAT
77,7/31/2014,34.67,35.84,34.22,34.29,3225400,AAT
78,6/30/2014,34.33,35.22,33.46,34.55,3713000,AAT
79,5/30/2014,33.99,34.9,33.25,34.3,3890200,AAT
80,4/30/2014,33.7,34.52,32.16,33.95,2737300,AAT
81,3/31/2014,32.89,34.4,32.4,33.74,2791700,AAT
82,2/28/2014,33.3,34.07,31.17,33.07,5040700,AAT
83,1/31/2014,31.43,33.49,30.64,33.47,2423300,AAT
84,12/31/2013,31.11,32.29,30.75,31.43,3767400,AAT
85,11/29/2013,33.19,34.16,31.12,31.19,2956300,AAT
86,10/31/2013,30.6,34.614,30.43,33.29,10711500,AAT
87,9/30/2013,29.89,31.69,28.65,30.51,2374598,AAT
88,8/30/2013,32.64,33.38,29.24,29.61,4363000,AAT
89,7/31/2013,31.12,34.24,30.94,32.4,3090500,AAT
90,6/28/2013,32.37,33.06,28.66,30.86,3563000,AAT
91,5/31/2013,33.45,36.265,31.96,32.2,4515100,AAT
92,4/30/2013,32.05,33.76,31.69,33.76,3801800,AAT
93,3/28/2013,30.02,32.71,29.99,32.01,3123100,AAT
94,2/28/2013,29.12,30.78,28.84,30.23,2865300,AAT
95,1/31/2013,28.49,29.56,27.95,28.9,3763200,AAT
96,12/31/2012,27.39,27.9725,26.63,27.93,2306000,AAT
97,11/30/2012,27.21,28.23,24.87,27.23,3101000,AAT
98,10/31/2012,26.83,28.45,26.49,27.17,2721200,AAT
99,9/28/2012,27.33,28.16,26.6305,26.79,4227700,AAT
100,8/31/2012,26.2,27.64,24.76,27.26,3314500,AAT
101,7/31/2012,24.38,26.68,24.215,26,2899400,AAT
102,6/29/2012,22.2,24.38,22.13,24.25,4592400,AAT
103,5/31/2012,23.63,24.27,22.41,22.59,3218900,AAT
104,4/30/2012,22.71,23.875,22.07,23.51,2079900,AAT
105,3/30/2012,21.52,23.31,21.06,22.8,4086600,AAT
106,2/29/2012,22.28,23.12,21.3,21.52,3213100,AAT
107,1/31/2012,20.81,22.3,19.79,22.14,2083000,AAT
108,12/30/2011,20.65,21.23,19.73,20.51,5739068,AAT
109,11/30/2011,19.74,21.66,18.97,20.64,8627400,AAT
110,10/31/2011,17.93,21.21,16.47,20.27,3940000,AAT
111,9/30/2011,20.09,20.37,17.73,17.95,4147600,AAT
112,8/31/2011,22.17,22.19,17.79,20.12,5567300,AAT
113,7/29/2011,22.43,23.25,21.4,21.99,4726200,AAT
114,6/30/2011,22.43,23.34,21.14,22.45,3812400,AAT
115,5/31/2011,22.08,22.58,21.15,22.42,3127200,AAT
116,4/29/2011,21.3,22.28,21.1,22.08,3792011,AAT
117,3/31/2011,21.54,21.69,20.45,21.27,7238400,AAT
118,2/28/2011,21.27,21.89,20.61,21.56,4407700,AAT
0,12/14/2020,56.63,57.38,53.51,54.5,4401464,AAWW
1,11/30/2020,59.54,65.08,50.25,55.81,11670920,AAWW
2,10/30/2020,61.15,69.08,57.43,59.16,10078735,AAWW
3,9/30/2020,56.55,63.47,52.68,60.9,10059609,AAWW
4,8/31/2020,52.74,61.66,52.62,56.39,12631314,AAWW
5,7/31/2020,43.63,52.08,43.44,52.08,7593861,AAWW
6,6/30/2020,38.75,47.7,38.02,43.03,13055283,AAWW
7,5/29/2020,31.68,40.85,30.53,39.06,13101009,AAWW
8,4/30/2020,24.56,35.64,20,32.85,14814976,AAWW
9,3/31/2020,26.97,27.635,14.97,25.67,24086219,AAWW
10,2/28/2020,22.65,33.85,21.78,26.72,13651800,AAWW
11,1/31/2020,27.87,28.7,22.02,22.35,6636894,AAWW
12,12/31/2019,26.06,28.59,24.15,27.57,6342519,AAWW
13,11/29/2019,22.35,27.06,20.93,26.09,7781391,AAWW
14,10/31/2019,25.4,26.33,20.61,21.93,14650379,AAWW
15,9/30/2019,25.4,30.48,23.6,25.23,10969973,AAWW
16,8/30/2019,40.69,40.7,24.46,25.85,11762474,AAWW
17,7/31/2019,45.27,46.84,40.31,45.65,4287379,AAWW
18,6/28/2019,35.42,44.69,35.345,44.64,5740106,AAWW
19,5/31/2019,47.5,49.66,35.04,35.39,7371436,AAWW
20,4/30/2019,51.21,51.99,47,48.29,4941129,AAWW
21,3/29/2019,54.19,54.92,46.16,50.56,6245140,AAWW
22,2/28/2019,53.55,60.72,50.25,53.74,6435527,AAWW
23,1/31/2019,41.28,54.125,39.88,53.22,5797426,AAWW
24,12/31/2018,53.58,54.89,35.59,42.19,6978668,AAWW
25,11/30/2018,52,57.7,49.0155,53.25,5807110,AAWW
26,10/31/2018,63.99,64.47,48.19,51.62,6958027,AAWW
27,9/28/2018,61.15,65.15,60.25,63.75,4680134,AAWW
28,8/31/2018,67.05,69.8,58.3,60.9,5880323,AAWW
29,7/31/2018,70.75,73.15,65.55,67.05,5229836,AAWW
30,6/29/2018,68.8,75.2911,68,71.7,6443780,AAWW
31,5/31/2018,63.25,70.845,62.15,68.15,5488957,AAWW
32,4/30/2018,59.85,65.45,58.35,63.4,3699233,AAWW
33,3/29/2018,60.8,64.75,58.35,60.45,4817671,AAWW
34,2/28/2018,56,66.9,50.65,60.85,5881146,AAWW
35,1/31/2018,58.6,62.9,55.7,56.3,6023759,AAWW
36,12/29/2017,57.95,60.9,55.9,58.65,3869032,AAWW
37,11/30/2017,61.95,62.63,51.91,57.75,6598848,AAWW
38,10/31/2017,65.85,68.69,60.7,61.35,4631423,AAWW
39,9/29/2017,66.8,68.7,64.95,65.8,4833479,AAWW
40,8/31/2017,59.6,67.75,59.1,66.8,8325236,AAWW
41,7/31/2017,52.2,59.65,51.75,59.4,8552623,AAWW
42,6/30/2017,48.75,54.2,48.65,52.15,6962130,AAWW
43,5/31/2017,58.3,59,45.45,48.7,9550321,AAWW
44,4/28/2017,55.4,60.1,53.15,58,2992611,AAWW
45,3/31/2017,57.7,59.6,50.15,55.45,4236656,AAWW
46,2/28/2017,53.2,58,50.5,56.85,3547031,AAWW
47,1/31/2017,52.2,54.9,49.95,52.75,3257702,AAWW
48,12/30/2016,49.4,53.95,49.4,52.15,4322023,AAWW
49,11/30/2016,41.95,51.5,40.25,49.4,5057188,AAWW
50,10/31/2016,42.44,43.725,40.855,41.85,2977657,AAWW
51,9/30/2016,37.15,43.14,37.005,42.82,5868507,AAWW
